worker id,subset,true rank,noisy rank
74,"[29, 56, 58]","[29, 56, 58]","[58, 56, 29]"
74,"[0, 3, 6]","[0, 6, 3]","[6, 0, 3]"
74,"[1, 3, 28]","[1, 28, 3]","[28, 1, 3]"
74,"[16, 34, 50]","[16, 34, 50]","[50, 34, 16]"
74,"[10, 36, 46]","[36, 46, 10]","[36, 10, 46]"
74,"[15, 33, 43]","[15, 33, 43]","[43, 33, 15]"
74,"[20, 24, 38]","[20, 38, 24]","[38, 20, 24]"
74,"[27, 50, 53]","[50, 53, 27]","[50, 53, 27]"
74,"[31, 39, 55]","[55, 39, 31]","[31, 39, 55]"
74,"[5, 27, 55]","[55, 5, 27]","[5, 55, 27]"
74,"[2, 4, 11]","[4, 2, 11]","[4, 11, 2]"
74,"[19, 29, 41]","[29, 19, 41]","[29, 41, 19]"
74,"[0, 29, 58]","[29, 0, 58]","[29, 58, 0]"
74,"[11, 19, 50]","[19, 50, 11]","[19, 11, 50]"
74,"[34, 48, 58]","[34, 48, 58]","[58, 48, 34]"
74,"[41, 45, 52]","[45, 52, 41]","[45, 41, 52]"
74,"[26, 28, 30]","[28, 30, 26]","[28, 26, 30]"
74,"[27, 41, 56]","[56, 27, 41]","[27, 56, 41]"
74,"[14, 37, 46]","[46, 14, 37]","[14, 46, 37]"
74,"[37, 49, 58]","[49, 37, 58]","[49, 58, 37]"
74,"[22, 46, 55]","[55, 46, 22]","[22, 46, 55]"
74,"[3, 13, 14]","[13, 14, 3]","[13, 3, 14]"
74,"[15, 27, 29]","[29, 15, 27]","[15, 29, 27]"
74,"[11, 26, 28]","[28, 11, 26]","[11, 28, 26]"
74,"[35, 39, 55]","[55, 39, 35]","[35, 39, 55]"
74,"[23, 28, 55]","[55, 28, 23]","[28, 23, 55]"
74,"[21, 44, 52]","[52, 44, 21]","[21, 44, 52]"
74,"[14, 24, 46]","[46, 14, 24]","[14, 46, 24]"
74,"[3, 30, 53]","[53, 30, 3]","[3, 30, 53]"
74,"[1, 7, 39]","[7, 1, 39]","[7, 39, 1]"
74,"[33, 56, 57]","[56, 33, 57]","[33, 57, 56]"
74,"[26, 35, 52]","[52, 26, 35]","[26, 52, 35]"
74,"[6, 7, 29]","[29, 7, 6]","[6, 7, 29]"
74,"[15, 50, 53]","[50, 15, 53]","[50, 53, 15]"
75,"[12, 38, 59]","[59, 38, 12]","[12, 38, 59]"
75,"[20, 38, 41]","[20, 38, 41]","[41, 38, 20]"
75,"[20, 44, 45]","[45, 20, 44]","[20, 45, 44]"
75,"[41, 52, 54]","[52, 54, 41]","[52, 41, 54]"
75,"[11, 24, 38]","[11, 38, 24]","[38, 11, 24]"
75,"[1, 8, 31]","[1, 8, 31]","[31, 8, 1]"
75,"[4, 36, 58]","[4, 36, 58]","[58, 36, 4]"
75,"[24, 48, 59]","[48, 59, 24]","[48, 24, 59]"
75,"[22, 31, 49]","[49, 31, 22]","[22, 31, 49]"
75,"[7, 11, 21]","[7, 11, 21]","[21, 11, 7]"
75,"[0, 10, 46]","[46, 10, 0]","[0, 10, 46]"
75,"[15, 46, 52]","[15, 46, 52]","[52, 46, 15]"
75,"[4, 44, 49]","[4, 44, 49]","[49, 44, 4]"
75,"[9, 18, 47]","[9, 47, 18]","[47, 9, 18]"
75,"[25, 29, 34]","[34, 29, 25]","[25, 29, 34]"
75,"[32, 35, 47]","[47, 32, 35]","[32, 47, 35]"
75,"[31, 41, 51]","[51, 31, 41]","[31, 51, 41]"
75,"[26, 28, 38]","[28, 38, 26]","[28, 26, 38]"
75,"[8, 40, 44]","[40, 44, 8]","[40, 8, 44]"
75,"[19, 45, 46]","[19, 45, 46]","[46, 45, 19]"
75,"[18, 40, 58]","[40, 18, 58]","[40, 58, 18]"
75,"[38, 42, 49]","[38, 49, 42]","[49, 38, 42]"
75,"[1, 23, 29]","[29, 1, 23]","[1, 29, 23]"
75,"[13, 39, 58]","[13, 39, 58]","[58, 39, 13]"
75,"[20, 45, 52]","[45, 20, 52]","[45, 52, 20]"
75,"[5, 40, 55]","[55, 5, 40]","[5, 55, 40]"
75,"[1, 35, 54]","[1, 54, 35]","[54, 1, 35]"
75,"[0, 21, 44]","[44, 0, 21]","[0, 44, 21]"
75,"[35, 42, 52]","[52, 42, 35]","[35, 42, 52]"
75,"[5, 33, 42]","[5, 33, 42]","[42, 33, 5]"
75,"[27, 28, 32]","[28, 32, 27]","[28, 27, 32]"
75,"[17, 18, 25]","[17, 25, 18]","[25, 17, 18]"
75,"[18, 50, 56]","[56, 50, 18]","[18, 50, 56]"
75,"[22, 52, 53]","[52, 53, 22]","[52, 22, 53]"
75,"[6, 43, 58]","[6, 43, 58]","[58, 43, 6]"
75,"[28, 30, 41]","[28, 30, 41]","[41, 30, 28]"
75,"[3, 16, 31]","[16, 31, 3]","[16, 3, 31]"
75,"[5, 11, 47]","[5, 47, 11]","[47, 5, 11]"
75,"[3, 5, 38]","[5, 38, 3]","[5, 3, 38]"
75,"[0, 7, 49]","[7, 0, 49]","[7, 49, 0]"
75,"[13, 18, 53]","[13, 53, 18]","[53, 13, 18]"
75,"[17, 35, 58]","[17, 58, 35]","[58, 17, 35]"
75,"[4, 16, 58]","[4, 16, 58]","[58, 16, 4]"
75,"[0, 10, 18]","[10, 0, 18]","[10, 18, 0]"
75,"[26, 30, 38]","[38, 30, 26]","[30, 26, 38]"
75,"[36, 46, 51]","[36, 51, 46]","[51, 36, 46]"
75,"[0, 15, 21]","[15, 0, 21]","[15, 21, 0]"
75,"[2, 25, 34]","[34, 2, 25]","[2, 34, 25]"
75,"[2, 46, 51]","[51, 46, 2]","[2, 46, 51]"
75,"[9, 21, 57]","[9, 57, 21]","[57, 9, 21]"
75,"[30, 42, 57]","[57, 30, 42]","[30, 57, 42]"
75,"[13, 17, 51]","[17, 51, 13]","[17, 13, 51]"
75,"[37, 48, 49]","[48, 49, 37]","[48, 37, 49]"
75,"[4, 20, 34]","[4, 34, 20]","[34, 4, 20]"
75,"[8, 19, 24]","[19, 8, 24]","[19, 24, 8]"
75,"[14, 27, 54]","[54, 14, 27]","[14, 54, 27]"
75,"[7, 8, 43]","[7, 8, 43]","[8, 43, 7]"
75,"[11, 37, 55]","[55, 11, 37]","[11, 55, 37]"
75,"[4, 45, 51]","[4, 51, 45]","[51, 4, 45]"
75,"[20, 48, 52]","[48, 20, 52]","[48, 52, 20]"
75,"[7, 40, 45]","[7, 40, 45]","[45, 40, 7]"
75,"[29, 38, 46]","[29, 46, 38]","[46, 29, 38]"
75,"[7, 52, 55]","[7, 55, 52]","[55, 7, 52]"
75,"[18, 19, 55]","[19, 55, 18]","[19, 18, 55]"
75,"[1, 45, 55]","[55, 1, 45]","[1, 55, 45]"
75,"[0, 11, 44]","[44, 11, 0]","[0, 11, 44]"
75,"[27, 32, 51]","[51, 32, 27]","[27, 32, 51]"
75,"[6, 32, 54]","[54, 32, 6]","[6, 32, 54]"
75,"[39, 46, 59]","[46, 59, 39]","[46, 39, 59]"
75,"[7, 11, 36]","[36, 7, 11]","[7, 36, 11]"
75,"[4, 6, 21]","[4, 6, 21]","[21, 6, 4]"
75,"[27, 48, 59]","[48, 59, 27]","[48, 27, 59]"
75,"[0, 25, 29]","[29, 25, 0]","[0, 25, 29]"
75,"[18, 24, 37]","[18, 24, 37]","[37, 24, 18]"
75,"[20, 26, 49]","[20, 49, 26]","[49, 20, 26]"
75,"[15, 22, 41]","[15, 41, 22]","[41, 15, 22]"
75,"[10, 26, 31]","[10, 31, 26]","[31, 10, 26]"
75,"[1, 7, 41]","[7, 1, 41]","[7, 41, 1]"
75,"[9, 18, 40]","[9, 40, 18]","[40, 9, 18]"
75,"[31, 32, 44]","[44, 32, 31]","[31, 32, 44]"
75,"[4, 10, 56]","[4, 56, 10]","[4, 10, 56]"
75,"[8, 23, 55]","[55, 8, 23]","[8, 55, 23]"
75,"[5, 50, 58]","[50, 5, 58]","[50, 58, 5]"
75,"[11, 31, 52]","[52, 11, 31]","[11, 52, 31]"
75,"[3, 23, 38]","[23, 38, 3]","[23, 3, 38]"
75,"[31, 39, 40]","[40, 39, 31]","[31, 39, 40]"
75,"[14, 28, 43]","[28, 14, 43]","[28, 43, 14]"
75,"[5, 41, 48]","[48, 5, 41]","[5, 48, 41]"
75,"[20, 54, 59]","[20, 59, 54]","[59, 20, 54]"
75,"[1, 7, 14]","[7, 1, 14]","[7, 14, 1]"
75,"[11, 50, 51]","[50, 51, 11]","[50, 11, 51]"
75,"[15, 35, 51]","[15, 51, 35]","[51, 15, 35]"
75,"[16, 44, 54]","[16, 44, 54]","[54, 44, 16]"
75,"[10, 20, 49]","[20, 10, 49]","[20, 49, 10]"
75,"[32, 48, 49]","[48, 32, 49]","[48, 49, 32]"
75,"[10, 35, 52]","[52, 10, 35]","[10, 52, 35]"
75,"[4, 14, 20]","[4, 20, 14]","[20, 4, 14]"
75,"[0, 36, 48]","[48, 36, 0]","[0, 36, 48]"
75,"[5, 45, 56]","[56, 5, 45]","[5, 56, 45]"
75,"[32, 33, 52]","[33, 52, 32]","[33, 32, 52]"
76,"[28, 32, 47]","[28, 47, 32]","[47, 28, 32]"
76,"[39, 43, 57]","[39, 57, 43]","[57, 39, 43]"
76,"[0, 16, 18]","[16, 0, 18]","[16, 18, 0]"
76,"[13, 52, 56]","[56, 13, 52]","[13, 56, 52]"
76,"[11, 29, 47]","[29, 47, 11]","[29, 11, 47]"
76,"[16, 18, 42]","[16, 18, 42]","[42, 18, 16]"
76,"[0, 6, 36]","[36, 0, 6]","[0, 36, 6]"
76,"[13, 28, 52]","[28, 13, 52]","[28, 52, 13]"
76,"[16, 43, 59]","[16, 59, 43]","[59, 16, 43]"
76,"[3, 22, 54]","[54, 3, 22]","[3, 54, 22]"
76,"[10, 36, 46]","[36, 46, 10]","[36, 10, 46]"
76,"[27, 57, 59]","[59, 57, 27]","[27, 57, 59]"
76,"[1, 8, 41]","[1, 8, 41]","[41, 8, 1]"
76,"[13, 15, 31]","[15, 13, 31]","[15, 31, 13]"
76,"[17, 25, 49]","[17, 25, 49]","[49, 25, 17]"
76,"[16, 21, 37]","[16, 37, 21]","[37, 16, 21]"
76,"[29, 31, 59]","[29, 59, 31]","[59, 29, 31]"
76,"[23, 34, 44]","[34, 44, 23]","[34, 23, 44]"
76,"[15, 47, 57]","[15, 47, 57]","[57, 47, 15]"
76,"[29, 42, 50]","[29, 50, 42]","[50, 42, 29]"
76,"[17, 27, 59]","[17, 59, 27]","[59, 17, 27]"
76,"[16, 23, 49]","[16, 23, 49]","[49, 23, 16]"
76,"[22, 26, 41]","[26, 41, 22]","[26, 22, 41]"
76,"[39, 44, 49]","[44, 39, 49]","[44, 49, 39]"
76,"[6, 14, 32]","[32, 14, 6]","[6, 14, 32]"
76,"[18, 20, 57]","[20, 57, 18]","[20, 18, 57]"
76,"[13, 36, 42]","[36, 13, 42]","[36, 42, 13]"
76,"[13, 29, 57]","[29, 13, 57]","[29, 57, 13]"
76,"[7, 15, 50]","[7, 50, 15]","[50, 7, 15]"
76,"[14, 48, 58]","[48, 14, 58]","[48, 58, 14]"
76,"[5, 14, 30]","[5, 14, 30]","[30, 14, 5]"
76,"[3, 34, 46]","[34, 46, 3]","[34, 3, 46]"
76,"[9, 43, 49]","[9, 49, 43]","[49, 9, 43]"
76,"[7, 11, 19]","[19, 7, 11]","[7, 19, 11]"
76,"[8, 12, 58]","[8, 12, 58]","[58, 12, 8]"
76,"[6, 18, 28]","[28, 6, 18]","[6, 28, 18]"
76,"[21, 44, 54]","[44, 54, 21]","[44, 21, 54]"
76,"[9, 21, 45]","[9, 45, 21]","[45, 9, 21]"
76,"[16, 33, 45]","[16, 33, 45]","[45, 33, 16]"
76,"[35, 39, 59]","[59, 39, 35]","[35, 39, 59]"
76,"[2, 47, 48]","[48, 2, 47]","[2, 47, 48]"
76,"[1, 35, 48]","[48, 1, 35]","[1, 48, 35]"
76,"[3, 14, 54]","[54, 14, 3]","[3, 14, 54]"
76,"[1, 12, 18]","[1, 12, 18]","[18, 12, 1]"
76,"[29, 45, 55]","[29, 55, 45]","[55, 29, 45]"
76,"[10, 14, 20]","[20, 10, 14]","[10, 20, 14]"
76,"[19, 21, 34]","[34, 19, 21]","[19, 34, 21]"
76,"[2, 43, 59]","[2, 59, 43]","[59, 2, 43]"
76,"[19, 49, 53]","[19, 53, 49]","[53, 19, 49]"
76,"[1, 5, 55]","[55, 5, 1]","[1, 5, 55]"
76,"[17, 28, 57]","[17, 28, 57]","[57, 28, 17]"
76,"[9, 18, 46]","[9, 46, 18]","[46, 9, 18]"
76,"[11, 14, 31]","[14, 11, 31]","[14, 31, 11]"
76,"[9, 25, 32]","[9, 25, 32]","[32, 25, 9]"
76,"[3, 19, 55]","[19, 55, 3]","[19, 3, 55]"
76,"[39, 55, 59]","[55, 59, 39]","[55, 39, 59]"
76,"[23, 26, 27]","[23, 27, 26]","[27, 23, 26]"
76,"[10, 11, 53]","[10, 53, 11]","[53, 10, 11]"
76,"[15, 25, 43]","[15, 25, 43]","[43, 25, 15]"
76,"[7, 19, 44]","[19, 7, 44]","[19, 44, 7]"
76,"[18, 29, 59]","[29, 59, 18]","[29, 18, 59]"
76,"[2, 8, 55]","[55, 2, 8]","[2, 55, 8]"
76,"[19, 24, 41]","[19, 24, 41]","[41, 24, 19]"
76,"[8, 10, 56]","[56, 8, 10]","[8, 56, 10]"
76,"[45, 53, 55]","[55, 45, 53]","[45, 55, 53]"
76,"[9, 49, 59]","[9, 59, 49]","[59, 9, 49]"
76,"[0, 13, 21]","[13, 0, 21]","[13, 21, 0]"
76,"[48, 49, 50]","[48, 50, 49]","[50, 48, 49]"
76,"[27, 43, 55]","[55, 27, 43]","[27, 55, 43]"
76,"[2, 6, 13]","[13, 2, 6]","[2, 13, 6]"
76,"[19, 32, 37]","[19, 32, 37]","[37, 32, 19]"
76,"[25, 26, 40]","[40, 25, 26]","[25, 40, 26]"
76,"[7, 13, 31]","[7, 13, 31]","[31, 13, 7]"
76,"[5, 25, 28]","[5, 28, 25]","[28, 5, 25]"
76,"[9, 26, 47]","[9, 47, 26]","[47, 9, 26]"
76,"[10, 26, 57]","[10, 57, 26]","[57, 10, 26]"
76,"[14, 54, 59]","[59, 54, 14]","[14, 54, 59]"
76,"[19, 40, 44]","[19, 40, 44]","[44, 40, 19]"
76,"[0, 7, 10]","[7, 10, 0]","[7, 0, 10]"
76,"[31, 37, 57]","[57, 31, 37]","[31, 57, 37]"
76,"[29, 43, 54]","[29, 54, 43]","[54, 29, 43]"
76,"[4, 26, 28]","[4, 28, 26]","[28, 4, 26]"
76,"[8, 51, 56]","[56, 51, 8]","[8, 51, 56]"
76,"[1, 33, 52]","[33, 1, 52]","[33, 52, 1]"
76,"[30, 40, 58]","[40, 30, 58]","[40, 58, 30]"
76,"[28, 35, 54]","[28, 54, 35]","[54, 28, 35]"
76,"[22, 33, 38]","[33, 38, 22]","[33, 22, 38]"
76,"[8, 17, 35]","[17, 8, 35]","[17, 35, 8]"
76,"[28, 39, 45]","[28, 45, 39]","[45, 28, 39]"
76,"[13, 34, 48]","[34, 48, 13]","[34, 13, 48]"
76,"[2, 4, 11]","[4, 2, 11]","[4, 11, 2]"
76,"[5, 17, 42]","[17, 5, 42]","[17, 42, 5]"
76,"[6, 15, 27]","[15, 27, 6]","[15, 6, 27]"
76,"[37, 47, 59]","[59, 47, 37]","[37, 47, 59]"
76,"[0, 33, 55]","[55, 33, 0]","[0, 33, 55]"
76,"[9, 11, 21]","[9, 11, 21]","[21, 11, 9]"
76,"[15, 50, 59]","[50, 15, 59]","[50, 59, 15]"
76,"[16, 38, 59]","[16, 59, 38]","[59, 16, 38]"
76,"[22, 45, 59]","[45, 59, 22]","[45, 22, 59]"
76,"[13, 18, 38]","[13, 38, 18]","[38, 13, 18]"
77,"[3, 38, 46]","[46, 38, 3]","[3, 38, 46]"
77,"[14, 20, 51]","[51, 20, 14]","[14, 20, 51]"
77,"[19, 20, 23]","[19, 20, 23]","[23, 20, 19]"
77,"[5, 22, 53]","[5, 53, 22]","[53, 5, 22]"
77,"[42, 44, 59]","[44, 59, 42]","[44, 42, 59]"
77,"[7, 21, 45]","[7, 45, 21]","[45, 7, 21]"
77,"[12, 26, 57]","[57, 12, 26]","[12, 57, 26]"
77,"[2, 9, 52]","[9, 52, 2]","[9, 2, 52]"
77,"[15, 20, 26]","[15, 20, 26]","[26, 20, 15]"
77,"[6, 22, 37]","[6, 37, 22]","[37, 6, 22]"
77,"[20, 31, 44]","[20, 44, 31]","[44, 20, 31]"
77,"[0, 22, 27]","[27, 0, 22]","[0, 27, 22]"
77,"[5, 22, 42]","[5, 42, 22]","[42, 5, 22]"
77,"[12, 19, 47]","[19, 47, 12]","[19, 12, 47]"
77,"[15, 26, 54]","[15, 54, 26]","[54, 15, 26]"
77,"[25, 40, 48]","[48, 40, 25]","[25, 40, 48]"
77,"[12, 38, 46]","[46, 38, 12]","[12, 38, 46]"
77,"[4, 27, 43]","[4, 27, 43]","[43, 27, 4]"
77,"[1, 38, 45]","[1, 45, 38]","[45, 1, 38]"
77,"[4, 15, 25]","[4, 15, 25]","[25, 15, 4]"
77,"[14, 52, 59]","[52, 59, 14]","[52, 14, 59]"
77,"[27, 46, 55]","[55, 46, 27]","[27, 46, 55]"
77,"[0, 11, 15]","[15, 11, 0]","[0, 11, 15]"
77,"[9, 35, 47]","[9, 47, 35]","[47, 9, 35]"
77,"[50, 51, 58]","[50, 51, 58]","[58, 51, 50]"
77,"[7, 36, 43]","[36, 7, 43]","[36, 43, 7]"
77,"[22, 39, 53]","[39, 53, 22]","[39, 22, 53]"
77,"[31, 55, 56]","[56, 55, 31]","[31, 55, 56]"
77,"[12, 46, 47]","[46, 47, 12]","[46, 12, 47]"
77,"[18, 43, 46]","[46, 18, 43]","[18, 46, 43]"
77,"[16, 46, 47]","[16, 46, 47]","[47, 46, 16]"
77,"[1, 12, 14]","[1, 14, 12]","[14, 1, 12]"
77,"[36, 50, 51]","[36, 50, 51]","[51, 50, 36]"
77,"[3, 30, 39]","[39, 30, 3]","[3, 30, 39]"
77,"[17, 26, 49]","[17, 49, 26]","[49, 17, 26]"
77,"[14, 50, 59]","[50, 59, 14]","[50, 14, 59]"
77,"[32, 47, 50]","[50, 47, 32]","[32, 47, 50]"
77,"[16, 18, 37]","[16, 18, 37]","[37, 18, 16]"
77,"[20, 46, 57]","[20, 46, 57]","[57, 46, 20]"
77,"[4, 13, 25]","[4, 13, 25]","[25, 13, 4]"
77,"[12, 23, 55]","[55, 23, 12]","[12, 23, 55]"
77,"[26, 50, 59]","[50, 59, 26]","[50, 26, 59]"
77,"[3, 15, 59]","[15, 59, 3]","[15, 3, 59]"
77,"[14, 18, 27]","[14, 27, 18]","[27, 14, 18]"
77,"[19, 38, 58]","[19, 38, 58]","[58, 19, 38]"
77,"[25, 32, 42]","[25, 32, 42]","[42, 32, 25]"
77,"[1, 24, 40]","[40, 1, 24]","[1, 40, 24]"
77,"[1, 5, 28]","[5, 1, 28]","[5, 28, 1]"
77,"[9, 46, 53]","[9, 46, 53]","[53, 46, 9]"
77,"[1, 7, 21]","[7, 1, 21]","[7, 21, 1]"
77,"[22, 23, 41]","[23, 41, 22]","[23, 22, 41]"
77,"[30, 45, 59]","[45, 59, 30]","[45, 30, 59]"
77,"[1, 9, 47]","[9, 1, 47]","[9, 1, 47]"
77,"[3, 16, 29]","[16, 29, 3]","[16, 3, 29]"
77,"[2, 9, 54]","[9, 2, 54]","[9, 54, 2]"
77,"[14, 45, 48]","[48, 45, 14]","[14, 45, 48]"
77,"[5, 36, 50]","[36, 50, 5]","[36, 5, 50]"
77,"[2, 4, 5]","[4, 5, 2]","[4, 2, 5]"
77,"[3, 35, 38]","[38, 3, 35]","[3, 38, 35]"
77,"[21, 50, 51]","[50, 51, 21]","[50, 21, 51]"
77,"[7, 9, 39]","[7, 9, 39]","[39, 9, 7]"
77,"[17, 22, 48]","[17, 48, 22]","[48, 17, 22]"
77,"[22, 36, 54]","[36, 54, 22]","[36, 22, 54]"
77,"[29, 31, 33]","[29, 33, 31]","[33, 29, 31]"
77,"[21, 28, 57]","[28, 57, 21]","[28, 21, 57]"
77,"[38, 49, 55]","[55, 38, 49]","[38, 55, 49]"
77,"[5, 17, 52]","[17, 5, 52]","[17, 52, 5]"
77,"[33, 40, 48]","[48, 40, 33]","[33, 40, 48]"
77,"[13, 44, 59]","[13, 44, 59]","[59, 44, 13]"
77,"[7, 41, 51]","[7, 51, 41]","[51, 7, 41]"
77,"[28, 34, 40]","[34, 40, 28]","[34, 28, 40]"
77,"[34, 36, 49]","[34, 36, 49]","[49, 36, 34]"
77,"[23, 43, 52]","[52, 23, 43]","[23, 52, 43]"
77,"[2, 11, 43]","[2, 11, 43]","[43, 11, 2]"
77,"[17, 24, 29]","[17, 29, 24]","[29, 17, 24]"
77,"[18, 41, 56]","[56, 18, 41]","[18, 56, 41]"
77,"[33, 37, 57]","[33, 57, 37]","[57, 33, 37]"
77,"[6, 36, 45]","[36, 45, 6]","[36, 6, 45]"
77,"[10, 28, 41]","[28, 10, 41]","[28, 41, 10]"
77,"[3, 47, 55]","[55, 47, 3]","[3, 47, 55]"
77,"[10, 17, 57]","[17, 10, 57]","[17, 57, 10]"
77,"[17, 24, 35]","[17, 24, 35]","[35, 24, 17]"
77,"[3, 36, 54]","[36, 54, 3]","[36, 54, 3]"
77,"[20, 23, 40]","[40, 20, 23]","[20, 40, 23]"
77,"[13, 29, 47]","[29, 13, 47]","[29, 47, 13]"
77,"[9, 14, 56]","[56, 9, 14]","[9, 56, 14]"
77,"[27, 32, 43]","[32, 27, 43]","[32, 43, 27]"
77,"[25, 37, 54]","[54, 25, 37]","[25, 54, 37]"
77,"[14, 32, 50]","[50, 32, 14]","[14, 32, 50]"
77,"[7, 34, 41]","[34, 7, 41]","[34, 41, 7]"
77,"[17, 33, 39]","[17, 33, 39]","[39, 33, 17]"
77,"[11, 23, 44]","[44, 23, 11]","[11, 23, 44]"
77,"[14, 25, 56]","[56, 25, 14]","[56, 25, 14]"
77,"[5, 16, 47]","[16, 5, 47]","[16, 47, 5]"
77,"[4, 14, 48]","[4, 48, 14]","[48, 4, 14]"
77,"[6, 18, 31]","[6, 18, 31]","[31, 18, 6]"
77,"[0, 21, 45]","[45, 0, 21]","[0, 45, 21]"
77,"[14, 24, 29]","[29, 14, 24]","[14, 29, 24]"
77,"[0, 11, 29]","[29, 11, 0]","[0, 11, 29]"
77,"[47, 48, 54]","[48, 54, 47]","[48, 47, 54]"
78,"[11, 24, 42]","[11, 24, 42]","[42, 24, 11]"
78,"[10, 30, 50]","[50, 10, 30]","[10, 50, 30]"
78,"[20, 24, 33]","[33, 20, 24]","[24, 20, 33]"
78,"[18, 34, 38]","[34, 38, 18]","[34, 18, 38]"
78,"[23, 49, 50]","[50, 23, 49]","[23, 50, 49]"
78,"[6, 41, 42]","[6, 41, 42]","[42, 41, 6]"
78,"[11, 13, 18]","[13, 11, 18]","[18, 13, 11]"
78,"[6, 8, 25]","[25, 8, 6]","[6, 8, 25]"
78,"[5, 9, 30]","[9, 5, 30]","[9, 30, 5]"
78,"[5, 28, 29]","[29, 5, 28]","[5, 29, 28]"
78,"[20, 28, 53]","[28, 20, 53]","[28, 53, 20]"
78,"[19, 23, 25]","[19, 25, 23]","[25, 19, 23]"
78,"[26, 38, 54]","[54, 38, 26]","[26, 38, 54]"
78,"[14, 44, 48]","[48, 44, 14]","[14, 44, 48]"
78,"[6, 31, 46]","[46, 6, 31]","[6, 46, 31]"
78,"[8, 25, 35]","[25, 8, 35]","[25, 35, 8]"
78,"[20, 31, 38]","[20, 38, 31]","[38, 20, 31]"
78,"[7, 14, 15]","[7, 15, 14]","[15, 7, 14]"
78,"[34, 50, 55]","[34, 55, 50]","[55, 34, 50]"
78,"[1, 17, 24]","[17, 1, 24]","[17, 24, 1]"
78,"[10, 31, 51]","[51, 10, 31]","[10, 51, 31]"
78,"[26, 31, 45]","[45, 31, 26]","[26, 31, 45]"
78,"[11, 29, 48]","[48, 29, 11]","[11, 29, 48]"
78,"[21, 26, 53]","[53, 26, 21]","[21, 26, 53]"
78,"[1, 5, 35]","[5, 1, 35]","[5, 35, 1]"
78,"[39, 41, 52]","[52, 39, 41]","[39, 52, 41]"
78,"[0, 40, 50]","[50, 40, 0]","[0, 40, 50]"
78,"[4, 13, 22]","[4, 13, 22]","[22, 13, 4]"
78,"[4, 32, 40]","[4, 40, 32]","[40, 4, 32]"
78,"[26, 33, 50]","[50, 33, 26]","[26, 33, 50]"
78,"[2, 25, 55]","[55, 2, 25]","[2, 55, 25]"
78,"[1, 9, 33]","[9, 33, 1]","[9, 1, 33]"
78,"[18, 28, 47]","[28, 47, 18]","[28, 18, 47]"
78,"[11, 26, 53]","[53, 11, 26]","[11, 53, 26]"
78,"[33, 48, 52]","[48, 33, 52]","[48, 52, 33]"
78,"[6, 9, 50]","[9, 50, 6]","[9, 6, 50]"
78,"[23, 43, 48]","[48, 23, 43]","[23, 48, 43]"
78,"[13, 15, 20]","[15, 20, 13]","[13, 15, 20]"
78,"[6, 29, 56]","[29, 56, 6]","[29, 6, 56]"
78,"[4, 26, 31]","[4, 31, 26]","[31, 4, 26]"
78,"[13, 25, 54]","[13, 54, 25]","[54, 13, 25]"
78,"[31, 54, 59]","[59, 54, 31]","[31, 59, 54]"
78,"[9, 47, 55]","[55, 9, 47]","[9, 55, 47]"
78,"[25, 43, 47]","[47, 25, 43]","[25, 47, 43]"
78,"[9, 26, 43]","[9, 26, 43]","[43, 26, 9]"
78,"[8, 40, 45]","[40, 45, 8]","[40, 8, 45]"
78,"[10, 34, 50]","[34, 50, 10]","[10, 34, 50]"
78,"[2, 15, 31]","[15, 2, 31]","[15, 31, 2]"
78,"[10, 27, 57]","[10, 57, 27]","[57, 10, 27]"
78,"[33, 40, 49]","[40, 33, 49]","[40, 49, 33]"
78,"[13, 33, 55]","[55, 33, 13]","[13, 33, 55]"
78,"[6, 38, 50]","[50, 38, 6]","[6, 38, 50]"
78,"[20, 31, 46]","[20, 46, 31]","[46, 20, 31]"
78,"[30, 50, 55]","[55, 50, 30]","[30, 50, 55]"
78,"[3, 19, 52]","[19, 52, 3]","[19, 3, 52]"
78,"[29, 48, 59]","[48, 29, 59]","[48, 59, 29]"
78,"[21, 22, 29]","[29, 22, 21]","[21, 22, 29]"
78,"[26, 46, 48]","[48, 46, 26]","[26, 46, 48]"
78,"[4, 19, 57]","[4, 19, 57]","[57, 19, 4]"
78,"[12, 44, 54]","[44, 54, 12]","[44, 12, 54]"
78,"[21, 29, 52]","[29, 52, 21]","[29, 21, 52]"
78,"[21, 44, 48]","[48, 44, 21]","[21, 44, 48]"
78,"[16, 18, 55]","[16, 55, 18]","[55, 16, 18]"
78,"[2, 4, 26]","[4, 2, 26]","[4, 26, 2]"
78,"[13, 32, 49]","[13, 32, 49]","[49, 32, 13]"
78,"[7, 22, 50]","[7, 50, 22]","[50, 7, 22]"
78,"[35, 37, 41]","[41, 37, 35]","[35, 37, 41]"
78,"[6, 41, 56]","[56, 6, 41]","[6, 56, 41]"
78,"[20, 30, 58]","[20, 30, 58]","[58, 30, 20]"
78,"[33, 43, 59]","[33, 59, 43]","[59, 33, 43]"
78,"[25, 26, 48]","[48, 25, 26]","[25, 48, 26]"
78,"[26, 35, 50]","[50, 26, 35]","[26, 50, 35]"
78,"[10, 25, 38]","[25, 10, 38]","[25, 38, 10]"
78,"[12, 15, 35]","[15, 12, 35]","[12, 35, 15]"
78,"[33, 37, 40]","[40, 33, 37]","[33, 40, 37]"
78,"[44, 55, 57]","[55, 44, 57]","[55, 57, 44]"
78,"[0, 34, 51]","[34, 51, 0]","[34, 0, 51]"
